case_id,item_id,account_segment,account_industry,health_score,open_escalation_count,product_archetype,product_family,charge_model,gross_margin_percent,gross_margin_band,strategic_product_tier,attach_product_type,is_core_product,usage_percent,active_user_percent,login_trend_30d,ticket_count_90d,sev1_count_90d,csat_score,current_quantity,current_discount_percent,current_arr,list_unit_price,net_unit_price,payment_risk_band,adoption_band,demo_scenario_key,rule_risk_score,rule_disposition,observed_renewal_outcome,observed_discount_accepted,observed_reviewer_override,observed_arr_delta_percent,risk_label,expansion_label
syn_case_0042,syn_item_0342,ENTERPRISE,HEALTHCARE,75.9,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,57.3,43.5,-4.6,3,1,3.3,1,22.8,115813.4,150000,115813.4,LOW,MODERATE,PAYMENT_APPROVAL_RISK,10,RENEW,EXPANDED,1,0,25.3,11.0,1
syn_case_0043,syn_item_0343,COMMERCIAL,RETAIL,75.3,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,92.2,93.6,20.7,0,0,4.5,25,24.6,905002.0,48000,36200.1,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,25.9,0,1
syn_case_0044,syn_item_0344,ENTERPRISE,TECHNOLOGY,81.3,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,70.1,82.3,13.6,3,0,4.8,5,28.2,323241.4,90000,64648.3,LOW,STRONG,MARGIN_RECOVERY,0,RENEW,EXPANDED,0,0,11.3,0,1
syn_case_0045,syn_item_0345,ENTERPRISE,RETAIL,64.3,4,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,31.5,55.7,-10.8,6,0,3.5,100,13.8,7754196.7,90000,77542.0,LOW,WEAK,ADOPTION_DECLINE,44,RENEW,WON,1,0,3.9,47.7,0
syn_case_0046,syn_item_0346,MID_MARKET,TELECOM,90.4,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,88.1,88.9,30.0,2,0,4.1,1,21.1,4736.8,6000,4736.8,MEDIUM,STRONG,EXPANSION_UPSIDE,0,RENEW,EXPANDED,1,0,17.4,0,1
syn_case_0047,syn_item_0347,STRATEGIC,ENERGY,75.7,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,98.7,89.5,21.6,3,0,4.2,2,32.3,203066.1,150000,101533.1,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,15.5,0.2,1
syn_case_0048,syn_item_0348,STRATEGIC,ENERGY,75.1,0,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,72.8,67.9,16.9,1,1,4.0,1,6.0,84574.6,90000,84574.6,LOW,STRONG,BASE_CASE,7,RENEW,EXPANDED,1,0,16.1,7.4,1
syn_case_0049,syn_item_0349,MID_MARKET,TELECOM,82.2,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,97.6,97.1,14.5,0,0,4.3,5,12.7,392750.1,90000,78550.0,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,12.8,1.7,1
syn_case_0050,syn_item_0350,ENTERPRISE,HEALTHCARE,98,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,102.7,97.6,29.1,1,0,4.2,25,3.1,581256.2,24000,23250.2,HIGH,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,13.6,0.1,1
syn_case_0051,syn_item_0351,ENTERPRISE,TECHNOLOGY,59.2,8,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,35.6,28.3,-0.8,7,3,2.2,10,15.0,204030.9,24000,20403.1,HIGH,WEAK,CUSTOMER_RISK_ESCALATION,92,ESCALATE,WON,1,1,-6.9,93.5,0
syn_case_0052,syn_item_0352,ENTERPRISE,FINANCIAL_SERVICES,55.2,3,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,33.8,39.5,-6.1,8,0,3.1,1,13.4,77963.8,90000,77963.8,HIGH,WEAK,ADOPTION_DECLINE,66,RENEW_WITH_CONCESSION,WON,1,0,-17.1,60.8,0
syn_case_0053,syn_item_0353,COMMERCIAL,TECHNOLOGY,92.8,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,68.6,84.6,14.5,2,0,5.0,5,25.4,44768.8,12000,8953.8,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,-4.1,0,0
syn_case_0054,syn_item_0354,ENTERPRISE,FINANCIAL_SERVICES,76.3,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,63.9,73.5,16.3,1,0,4.2,10,17.7,197429.3,24000,19742.9,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,-3.4,3.3,0
syn_case_0055,syn_item_0355,COMMERCIAL,HEALTHCARE,79.4,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,95.2,86.0,-3.7,2,0,3.9,1,20.4,955.2,1200,955.2,LOW,VERY_STRONG,BASE_CASE,0,EXPAND,WON,1,0,-2.6,7.7,0
syn_case_0056,syn_item_0356,STRATEGIC,TELECOM,84.4,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,103.3,83.8,31.0,1,0,4.7,3,22.9,208151.5,90000,69383.8,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,9.4,8.5,1
syn_case_0057,syn_item_0357,STRATEGIC,ENERGY,83.6,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,109.2,84.8,25.7,0,0,4.2,1,10.6,42895.4,48000,42895.4,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,21.2,1.0,1
syn_case_0058,syn_item_0358,ENTERPRISE,ENERGY,98,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,62.7,66.2,11.1,1,0,3.8,3,21.5,113073.7,48000,37691.2,LOW,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,12.5,0,1
syn_case_0059,syn_item_0359,MID_MARKET,TECHNOLOGY,98,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,80.5,75.2,8.6,4,0,4.9,2,7.3,4450.6,2400,2225.3,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,18.1,3.7,1
syn_case_0060,syn_item_0360,COMMERCIAL,ENERGY,83.3,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,65.5,91.1,13.1,4,1,4.4,1,22.6,4641.1,6000,4641.1,LOW,MODERATE,BASE_CASE,5,RENEW,WON,1,0,1.2,10.2,0
syn_case_0061,syn_item_0361,ENTERPRISE,FINANCIAL_SERVICES,89.0,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,81.2,63.5,1.3,0,0,4.0,5,12.5,52522.5,12000,10504.5,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,1.0,0,0
syn_case_0062,syn_item_0362,STRATEGIC,ENERGY,89.5,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,82.0,78.8,12.7,2,0,4.4,2,13.6,259137.1,150000,129568.6,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,7.2,1.7,1
syn_case_0063,syn_item_0363,STRATEGIC,RETAIL,44.9,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,34.8,25.1,-25.8,10,0,3.8,10,18.3,196173.8,24000,19617.4,LOW,WEAK,ADOPTION_DECLINE,74,RENEW_WITH_CONCESSION,WON,1,0,-7.4,64.4,0
syn_case_0064,syn_item_0364,MID_MARKET,RETAIL,94.2,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,68.2,68.7,16.7,0,0,4.1,5,9.7,54195.8,12000,10839.2,MEDIUM,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,19.6,0,1
syn_case_0065,syn_item_0365,COMMERCIAL,MANUFACTURING,67.3,4,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,80.2,75.7,3.1,2,1,4.5,5,14.1,51548.4,12000,10309.7,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,-2.9,6.4,0
syn_case_0066,syn_item_0366,STRATEGIC,MANUFACTURING,77.1,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,67.7,80.0,1.3,3,0,3.7,2,38.3,14806.6,12000,7403.3,LOW,MODERATE,MARGIN_RECOVERY,3,RENEW,EXPANDED,1,0,21.4,8.6,1
syn_case_0067,syn_item_0367,COMMERCIAL,ENERGY,78.7,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,75.7,82.6,14.4,2,0,4.2,50,17.0,498074.1,12000,9961.5,HIGH,STRONG,MARGIN_RECOVERY,1,RENEW,EXPANDED,1,0,19.6,0,1
syn_case_0068,syn_item_0368,ENTERPRISE,RETAIL,66.4,3,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,69.8,69.9,11.2,2,1,4.1,50,6.9,6978806.1,150000,139576.1,LOW,MODERATE,BASE_CASE,10,RENEW,WON,1,0,9.6,18.5,0
syn_case_0069,syn_item_0369,STRATEGIC,HEALTHCARE,47.2,3,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,59.6,65.9,1.0,4,0,4.1,5,24.3,45392.2,12000,9078.4,LOW,MODERATE,MARGIN_RECOVERY,12,RENEW,WON,1,0,5.0,10.4,0
syn_case_0070,syn_item_0370,ENTERPRISE,ENERGY,75.6,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,67.5,68.3,15.7,1,0,4.7,25,5.2,284280.5,12000,11371.2,MEDIUM,MODERATE,BASE_CASE,0,RENEW,WON,1,0,2.5,0,0
syn_case_0071,syn_item_0371,MID_MARKET,PUBLIC_SECTOR,88.0,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,70.7,64.8,11.5,3,1,3.8,50,12.0,527780.6,12000,10555.6,HIGH,STRONG,BASE_CASE,14,RENEW,EXPANDED,1,0,16.2,26.8,1
syn_case_0072,syn_item_0372,STRATEGIC,HEALTHCARE,81.0,0,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,120.3,81.5,24.8,1,0,4.3,100,31.6,410249.4,6000,4102.5,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,22.3,0,1
syn_case_0073,syn_item_0373,ENTERPRISE,HEALTHCARE,68.6,3,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,32.7,58.7,-9.6,4,0,3.1,1,12.1,2109.6,2400,2109.6,LOW,WEAK,ADOPTION_DECLINE,40,RENEW,WON,1,0,1.7,34.4,0
syn_case_0074,syn_item_0374,COMMERCIAL,TECHNOLOGY,83.2,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,74.3,83.6,11.3,5,1,3.7,10,20.9,18980.5,2400,1898.1,LOW,STRONG,MARGIN_RECOVERY,13,RENEW,EXPANDED,1,0,20.9,8.0,1
syn_case_0075,syn_item_0375,MID_MARKET,MANUFACTURING,41.4,2,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,31.3,38.6,-20.9,11,1,3.6,50,14.5,51326.0,1200,1026.5,MEDIUM,WEAK,ADOPTION_DECLINE,70,RENEW_WITH_CONCESSION,WON,1,0,3.3,70.7,0
syn_case_0076,syn_item_0376,COMMERCIAL,ENERGY,94.1,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,91.8,64.4,-3.9,4,1,4.2,10,25.6,8926.8,1200,892.7,MEDIUM,STRONG,BASE_CASE,2,RENEW,EXPANDED,1,0,19.9,12.9,1
syn_case_0077,syn_item_0377,ENTERPRISE,HEALTHCARE,65.9,2,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,94.4,87.1,30.8,2,0,4.6,1,12.8,78520.3,90000,78520.3,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,23.7,2.2,1
syn_case_0078,syn_item_0378,STRATEGIC,RETAIL,90.3,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,78.9,59.6,8.2,3,0,4.5,3,21.5,28273.0,12000,9424.3,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,10.0,0,1
syn_case_0079,syn_item_0379,STRATEGIC,ENERGY,65.4,2,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,22.1,29.3,-10.2,7,1,2.9,2,10.8,2141.2,1200,1070.6,LOW,WEAK,ADOPTION_DECLINE,74,RENEW_WITH_CONCESSION,LOST,1,0,-6.5,79.7,0
syn_case_0080,syn_item_0380,STRATEGIC,PUBLIC_SECTOR,65.9,4,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,49.5,65.5,-3.9,2,1,3.4,10,11.3,1330935.0,150000,133093.5,MEDIUM,MODERATE,PAYMENT_APPROVAL_RISK,28,RENEW,EXPANDED,1,0,16.2,35.3,1
syn_case_0081,syn_item_0381,STRATEGIC,FINANCIAL_SERVICES,54.1,2,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,21.1,44.4,-20.5,9,0,3.0,1,13.8,129322.2,150000,129322.2,MEDIUM,WEAK,ADOPTION_DECLINE,58,RENEW_WITH_CONCESSION,CONTRACTED,1,0,-16.1,64.7,0
syn_case_0082,syn_item_0382,MID_MARKET,FINANCIAL_SERVICES,81.9,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,98.0,92.7,20.6,3,0,4.3,25,1.8,3683001.8,150000,147320.1,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,16.6,1.8,1
syn_case_0083,syn_item_0383,MID_MARKET,RETAIL,75.8,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,64.1,63.0,7.5,2,0,4.2,1,27.7,34712.2,48000,34712.2,LOW,MODERATE,MARGIN_RECOVERY,4,RENEW,WON,1,0,-1.5,7.6,0
syn_case_0084,syn_item_0384,ENTERPRISE,TECHNOLOGY,50.9,1,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,55.8,36.3,-9.3,9,2,3.8,1,15.1,76377.1,90000,76377.1,LOW,MODERATE,ADOPTION_DECLINE,38,RENEW,WON,1,0,1.6,41.6,0
syn_case_0085,syn_item_0385,MID_MARKET,RETAIL,59.0,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,73.1,68.2,-1.4,2,0,4.5,3,17.7,222325.0,90000,74108.3,MEDIUM,STRONG,BASE_CASE,6,RENEW,EXPANDED,1,0,20.1,19.5,1
syn_case_0086,syn_item_0386,MID_MARKET,HEALTHCARE,97.3,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,69.6,71.3,11.6,0,0,3.8,3,18.6,117169.2,48000,39056.4,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,5.5,0,0
syn_case_0087,syn_item_0387,STRATEGIC,MANUFACTURING,46.0,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,71.9,46.4,-8.0,4,2,3.7,3,17.0,5975.7,2400,1991.9,MEDIUM,STRONG,PAYMENT_APPROVAL_RISK,32,RENEW,WON,1,0,-6.7,27.7,0
syn_case_0088,syn_item_0388,COMMERCIAL,PUBLIC_SECTOR,55.4,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,88.7,70.9,-0.8,3,1,4.8,1,0,24000.0,24000,24000.0,MEDIUM,STRONG,BASE_CASE,7,RENEW,EXPANDED,1,0,19.4,5.0,1
syn_case_0089,syn_item_0389,STRATEGIC,FINANCIAL_SERVICES,44.8,3,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,65.5,65.7,4.0,5,0,4.7,1,44.1,50284.4,90000,50284.4,MEDIUM,MODERATE,MARGIN_RECOVERY,29,RENEW,WON,1,0,3.9,28.1,0
syn_case_0090,syn_item_0390,ENTERPRISE,TELECOM,86.5,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,66.2,83.3,7.4,2,1,4.1,1,18.0,19677.3,24000,19677.3,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,-10.6,0,0
syn_case_0091,syn_item_0391,ENTERPRISE,FINANCIAL_SERVICES,64.1,3,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,35.4,28.5,-6.3,3,2,2.7,2,3.7,23115.4,12000,11557.7,LOW,WEAK,ADOPTION_DECLINE,74,RENEW_WITH_CONCESSION,WON,1,0,-14.8,74.9,0
syn_case_0092,syn_item_0392,ENTERPRISE,FINANCIAL_SERVICES,77.2,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,65.3,76.5,13.4,0,0,4.7,1,14.2,77193.7,90000,77193.7,MEDIUM,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,21.7,0,1
syn_case_0093,syn_item_0393,COMMERCIAL,TELECOM,59.8,2,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,110.5,80.9,31.0,0,0,4.8,25,13.7,3237261.2,150000,129490.4,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,18.7,0,1
syn_case_0094,syn_item_0394,STRATEGIC,MANUFACTURING,93.1,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,77.9,60.3,17.1,0,1,4.3,5,20.4,191140.4,48000,38228.1,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,-3.4,2.4,0
syn_case_0095,syn_item_0395,STRATEGIC,FINANCIAL_SERVICES,90.3,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,71.4,74.8,6.4,3,0,4.8,100,9.7,4334256.6,48000,43342.6,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,16.3,0,1
syn_case_0096,syn_item_0396,ENTERPRISE,FINANCIAL_SERVICES,67.3,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,62.2,73.5,-3.9,2,1,4.1,1,3.3,87042.4,90000,87042.4,HIGH,MODERATE,PAYMENT_APPROVAL_RISK,15,RENEW,EXPANDED,1,0,13.9,6.3,1
syn_case_0097,syn_item_0397,STRATEGIC,TELECOM,67.3,1,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,92.4,81.7,15.8,0,0,3.9,2,13.8,20699.8,12000,10349.9,LOW,VERY_STRONG,BASE_CASE,0,EXPAND,EXPANDED,1,0,19.7,0,1
syn_case_0098,syn_item_0398,MID_MARKET,RETAIL,66.3,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,75.9,81.1,2.4,1,1,4.5,5,12.3,657536.4,150000,131507.3,MEDIUM,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,24.0,0,1
syn_case_0099,syn_item_0399,ENTERPRISE,MANUFACTURING,73.9,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,61.1,48.0,0.3,8,2,3.2,3,23.6,2751.0,1200,917.0,HIGH,MODERATE,PAYMENT_APPROVAL_RISK,52,RENEW,WON,1,0,2.0,48.6,0
syn_case_0100,syn_item_0400,STRATEGIC,ENERGY,83.7,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,25.8,21.9,-6.3,9,1,3.9,100,10.6,536466.4,6000,5364.7,LOW,WEAK,ADOPTION_DECLINE,62,RENEW_WITH_CONCESSION,WON,1,0,-6.1,52.1,0
syn_case_0101,syn_item_0401,MID_MARKET,HEALTHCARE,77.1,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,88.9,78.4,0.9,2,0,4.8,100,9.1,109034.1,1200,1090.3,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,16.4,0,1
syn_case_0102,syn_item_0402,ENTERPRISE,FINANCIAL_SERVICES,95.1,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,68.8,76.9,1.5,2,0,4.9,100,12.8,1046890.7,12000,10468.9,LOW,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,21.6,0,1
syn_case_0103,syn_item_0403,MID_MARKET,RETAIL,61.3,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,40.6,52.6,-18.3,9,2,3.7,1,16.6,5006.8,6000,5006.8,MEDIUM,WEAK,ADOPTION_DECLINE,56,RENEW_WITH_CONCESSION,WON,1,1,-6.9,65.6,0
syn_case_0104,syn_item_0404,ENTERPRISE,FINANCIAL_SERVICES,77.3,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,102.0,82.1,31.8,0,0,4.8,2,0,300000.0,150000,150000.0,HIGH,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,26.8,1.2,1
syn_case_0105,syn_item_0405,COMMERCIAL,PUBLIC_SECTOR,61.0,2,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,66.5,90.2,9.8,3,1,3.9,25,16.4,1881898.9,90000,75276.0,LOW,MODERATE,BASE_CASE,13,RENEW,WON,1,0,-6.9,12.9,0
syn_case_0106,syn_item_0406,STRATEGIC,MANUFACTURING,48.5,4,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,70.5,81.2,4.7,3,1,4.2,100,23.5,917799.2,12000,9178.0,MEDIUM,STRONG,BASE_CASE,15,RENEW,WON,1,0,0.2,6.5,0
syn_case_0107,syn_item_0407,COMMERCIAL,TECHNOLOGY,88.7,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,86.0,90.3,-0.8,3,0,5.0,2,15.1,152908.8,90000,76454.4,HIGH,STRONG,BASE_CASE,0,RENEW,WON,1,0,-2.3,8.3,0
syn_case_0108,syn_item_0408,ENTERPRISE,HEALTHCARE,80.8,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,74.2,81.1,13.4,2,0,4.7,5,0,240000.0,48000,48000.0,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,-1.4,0,0
syn_case_0109,syn_item_0409,COMMERCIAL,TELECOM,73.2,4,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,72.4,71.2,9.2,1,0,4.2,1,17.5,74209.8,90000,74209.8,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,23.6,4.3,1
syn_case_0110,syn_item_0410,ENTERPRISE,TELECOM,39.1,1,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,21.5,25.8,-5.8,3,1,3.1,1,7.3,44495.1,48000,44495.1,LOW,WEAK,ADOPTION_DECLINE,81,ESCALATE,WON,1,1,-15.8,87.4,0
syn_case_0111,syn_item_0411,STRATEGIC,TECHNOLOGY,84.9,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,77.0,75.0,3.2,5,0,4.6,1,37.0,56695.2,90000,56695.2,LOW,STRONG,MARGIN_RECOVERY,3,RENEW,WON,1,0,2.0,0,0
syn_case_0112,syn_item_0412,STRATEGIC,TELECOM,84.8,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,91.7,93.7,33.2,0,0,4.8,2,14.2,82322.1,48000,41161.1,LOW,STRONG,EXPANSION_UPSIDE,0,RENEW,WON,1,0,-4.3,0,0
syn_case_0113,syn_item_0413,COMMERCIAL,TELECOM,26.1,1,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,34.6,39.4,-24.7,4,0,3.9,1,11.6,2122.6,2400,2122.6,MEDIUM,WEAK,ADOPTION_DECLINE,45,DROP,WON,1,0,-40.0,34.7,0
syn_case_0114,syn_item_0414,STRATEGIC,FINANCIAL_SERVICES,74.0,4,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,116.7,91.5,19.9,1,0,4.9,25,14.8,1916517.9,90000,76660.7,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,10.8,0,1
syn_case_0115,syn_item_0415,ENTERPRISE,PUBLIC_SECTOR,93.0,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,73.3,66.5,6.8,3,1,4.7,1,21.3,944.0,1200,944.0,HIGH,STRONG,BASE_CASE,10,RENEW,WON,1,0,2.7,8.0,1
syn_case_0116,syn_item_0416,COMMERCIAL,TECHNOLOGY,78.0,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,103.0,97.1,20.3,3,0,4.6,1,22.6,1856.9,2400,1856.9,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,20.2,2.7,1
syn_case_0117,syn_item_0417,MID_MARKET,RETAIL,72.7,4,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,124.1,96.7,6.2,1,0,4.2,2,9.1,87311.8,48000,43655.9,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,15.9,3.0,1
